Image Path,Caption,coco Generated Caption 0,coco Score 0,coco Generated Caption 1,coco Score 1,coco Generated Caption 2,coco Score 2,coco Generated Caption 3,coco Score 3,coco Generated Caption 4,coco Score 4,coco Generated Caption 5,coco Score 5,coco Generated Caption 6,coco Score 6,coco Generated Caption 7,coco Score 7,coco Generated Caption 8,coco Score 8,coco Generated Caption 9,coco Score 9,conceptual Generated Caption 0,conceptual Score 0,conceptual Generated Caption 1,conceptual Score 1,conceptual Generated Caption 2,conceptual Score 2,conceptual Generated Caption 3,conceptual Score 3,conceptual Generated Caption 4,conceptual Score 4,conceptual Generated Caption 5,conceptual Score 5,conceptual Generated Caption 6,conceptual Score 6,conceptual Generated Caption 7,conceptual Score 7,conceptual Generated Caption 8,conceptual Score 8,conceptual Generated Caption 9,conceptual Score 9
DownloadConceptualCaptions/validation/5020_3856618504,one of the most loved hair colors !,A woman is wearing a dark purple blouse and black tie.,0.19105071,A woman with blonde hair and black hair.,0.18994868,A woman with long hair is using a blow dryer.,0.23773327,A woman with long hair and glasses in a car.,0.19081299,A woman with long hair is using a hair brush.,0.22130872,A woman with dark hair and a ponytail has a carousel of lights behind her.,0.20160767,A woman with long hair is on a van.,0.20763975,A woman is wearing a dark blue blouse and black hair.,0.15937747,A woman with a ponytail is wearing a red and purple hairbrush.,0.25117505,A woman with long hair is in a car.,0.20845218,"a dark, messy look with red, purple, and black highlights.",0.2914766,"black, red, and purple hair.",0.29391763,dark brown hair with a hint of red.,0.27544513,dark blonde hair with a pop of purple.,0.30067474,the new web for people who love hair!.,0.27396384,i want my hair like this!.,0.28509068,i love the hair color but i'm not sure i like the color of the glasses.,0.23890483,dark blonde hair with a pop of purple.,0.30067474,the new web for people who love hair!.,0.27396384,dark blonde hair with a pop of color.,0.27783757
DownloadConceptualCaptions/validation/8593_1705756621,so in love : people were married seen here on their way to awards in a photo shared to social media,A man and a woman smile as they sit in a car.,0.27047995,A couple smiles while on a bus together.,0.28178784,A couple who are wearing shiny new neck ties.,0.25531217,A couple is smiling and posing for a picture.,0.26273015,A couple in suits and ties smile brightly.,0.2691853,A man and woman in a car smiling for the camera.,0.26845595,A man and woman in suits smile and smile.,0.27681306,A man and woman in a car smiling.,0.27615717,A man and woman smiling and waving at the camera.,0.23525876,A man and a woman smile and smile as they sit in a car.,0.27416798,the couple have been dating and have been together since they were in high school.,0.25146395,the couple's first public appearance together was as they shared a kiss on the set of their new movie.,0.2356596,fancy seeing you in the future : the pair shared a sweet snap of themselves on the way out of the event.,0.31051785,and now.,0.19900262,funny couple : the couple's first kiss was captured in this snap.,0.22182885,new look : the couple were seen smiling as they posed together on the set of tv drama.,0.24551117,loving : the couple shared a kiss as they left the event.,0.252266,lovely couple : the couple shared a sweet kiss on the set.,0.23577584,actor and person in a wedding.,0.2617508,in love : the couple are pictured here at a wedding.,0.2617361
DownloadConceptualCaptions/validation/13965_2167695897,shoes and footwear left outside a city,A bunch of shoes on a tile floor next to a wall.,0.31450054,A large number of shoes are on the floor.,0.30807245,A bunch of shoes on a tile floor next to a wall.,0.31450054,A group of shoes sitting next to a building.,0.29775462,A bunch of shoes on the ground by a wall.,0.31117523,A room with shoes and shoes all over the floor.,0.30178714,A lot of shoes that are on the ground.,0.30073243,A bunch of shoes sitting on a floor next to a wall.,0.31668591,A bunch of shoes on the floor near a door.,0.31324714,A row of shoes on a sidewalk next to a wall.,0.3007403,shoes for sale in a shop.,0.28596205,shoes on the floor of a shop.,0.3062464,shoes on a wall in a shop.,0.2922084,shoes and shoes on the floor.,0.29777136,shoes for sale in a shop.,0.28596205,clothes hanging on a wall.,0.23288462,shoes and shoes in the streets.,0.29378706,shoes on the floor in a shop.,0.29621258,a pile of shoes in the hallway of a house.,0.31352958,shoes and shoes in the courtyard.,0.32057953
DownloadConceptualCaptions/validation/2593_712826441,attractive disabled girl in wheelchair take coffee in the mall,A woman is sitting at a table in a waiting room.,0.2654132,A woman is sitting at a table in front of a display of food.,0.27601945,A woman sitting in a chair while looking at her cell phone.,0.26668495,A woman in a waiting room sitting at a table.,0.26313713,A woman sits in a chair and looks at her phone.,0.2660027,A woman sitting at a table looking at her cell phone.,0.24428374,A woman sitting in a chair at a table.,0.25767285,A woman sitting at a table in a waiting room.,0.26522046,A woman in a chair at a table.,0.25271702,A woman sitting at a table with a bag of chips.,0.25496235,girl at the counter in the mall with a cup of coffee.,0.26568392,woman in wheelchair using her tablet computer at the mall.,0.29945683,young girl in wheelchair talking on cellphone in the shopping mall.,0.31127152,girl sitting in the wheelchair and looking at the menu in a cafe.,0.33598328,young woman sitting in the cafe and browsing internet on smartphone.,0.2607441,young woman in wheelchair in the mall.,0.31953338,beautiful girl with a cup of coffee sitting in the store and using tablet.,0.2832108,young woman shopping online on smartphone in the supermarket.,0.2796655,"young woman shopping in a mall, dolly shot.",0.27654442,a young woman with a cup of coffee sitting at a table in a cafe.,0.24986507
DownloadConceptualCaptions/validation/14992_2296672378,i 'm posting this picture of actor because she is great and that 's what i do !,A woman in a suit and a red bow tie.,0.24583608,A woman with a suit and a red and white bow tie.,0.24424818,A close up of a woman with a blue shirt and a black dress shirt.,0.25161386,A young woman wearing a blue dress shirt and a black blouse.,0.25664768,A young woman wearing a suit and a red bow tie.,0.25799865,A woman with a suit and a blue tie.,0.24682923,A woman wearing a blue jacket and a black dress shirt.,0.25162992,A woman in a suit and blue dress has her hair pulled back.,0.24142712,A woman with a black dress shirt and a silver purse.,0.2335586,A close up of a woman with a turquoise dress shirt and blue tie.,0.24529058,actor arrives at the premiere.,0.23959458,actor arrives at the premiere.,0.23959458,actor wore her hair in a loose bun.,0.2629361,actor with her hair in a ponytail.,0.24620055,actor attends the premiere of the film.,0.2524519,actor arrives at the premiere.,0.23959458,actor attends the world premiere.,0.24998325,actor arrives at the premiere.,0.23959458,actor with her hair in a messy bun.,0.23580837,actor attends the premiere during festival.,0.24765742
DownloadConceptualCaptions/validation/9297_2533510213,the toy red lorry with coins in a body on a stone background,A toy truck is shown in the shape of a red car.,0.31588316,A toy truck with red cars on it.,0.3199119,A toy truck with red cars in it.,0.31927586,A toy car that is sitting on top of a toy truck.,0.30582064,A toy truck is driving around with a red car.,0.32027686,A red car with a gold parking meter in front of it.,0.27845418,A toy truck is driving down a red road.,0.3137875,A toy car is shown with a red bus.,0.31723678,A toy truck is on a red car.,0.31680727,A toy truck with a red car in the bed.,0.31696767,a toy car on a pile of coins.,0.34430695,miniature toy cars on a white background.,0.31612632,a toy car with a pile of coins.,0.35333216,red toy car with a stack of dollar bills.,0.34846473,a toy truck with a dollar coin and a car.,0.37946218,a toy truck with a red toy car and a stack of coins.,0.40656316,a red toy car with a stack of gold coins.,0.38590407,a toy car with red wheels.,0.3080064,stack of coins on a toy car.,0.36344925,a toy car with coins on top.,0.3510868
DownloadConceptualCaptions/validation/2915_3056074920,the illustration shows a group of objects that symbolize the holiday at sea .,A picture of a life saver with people and tropical themed items.,0.34355313,A picture of a beach with a variety of colorful items.,0.35888433,A picture of a life saver of a beach with a life saver.,0.26218176,"A beach scene with people, a pool and a beach umbrella.",0.34600368,A picture of a tropical themed beach with a surfboard and umbrella.,0.37241477,A beach scene with a lawn chair and a colorful umbrella.,0.3750867,A beach scene with people eating and a colorful umbrella.,0.35208452,A beach scene with a beach umbrella and a colorful lawn chair.,0.37800127,A colorful beach scene with a beach umbrella.,0.36332846,A picture of a beach with a rainbow umbrella and people.,0.3406,set of vector illustrations of a summer vacation.,0.33402827,summer vacation on the beach.,0.27894318,vector illustration of a summer vacation.,0.31397742,the illustration of the beach and the sea.,0.29324478,vector illustration of a summer vacation.,0.31397742,summer vacation on the beach.,0.27894318,summer vacation on the beach.,0.27894318,illustration of the different activities on a white background.,0.28341433,summer vacation in the beach.,0.27962744,illustration of the different elements on a white background.,0.26959285
DownloadConceptualCaptions/validation/11460_2172387922,made the cover of monthly magazine .,A magazine cover with a truck and cover  showing a cover of war.,0.29073918,A magazine cover of a military vehicle in a foreign country.,0.32726747,A magazine cover with a truck in the background.,0.33811143,A magazine cover with a picture of a man on a vehicle.,0.30362138,A magazine cover with a truck and a map.,0.31993848,A magazine with a picture of a truck on it.,0.29621175,a big truck that is parked in a big parking lot                           .,0.1854201,A magazine cover with a car and a man.,0.28503272,A magazine cover of a car covered in camouflage.,0.32460517,A magazine cover with a truck and a cover of war.,0.29386503,person on the cover of magazine.,0.26300612,the magazine was featured on the cover of the week.,0.2917046,person on the cover of magazine.,0.26300612,the latest issue of magazine is now available!.,0.30927116,read all about it : the issue of magazine.,0.27419287,magazine goes on sale in june.,0.28107327,magazine is on the cover of the latest issue of magazine.,0.28666717,magazine features a front - page spread on the front page.,0.28800613,the cover of the issue.,0.2792475,magazine featured the first issue of automobile model.,0.28029585
DownloadConceptualCaptions/validation/1233_2395868520,people showed up to the event where the democratic presidential candidate received loud cheers when she took to the stage,Two women are standing together with their arms around each other.,0.29733193,A woman in a blue dress hugging another woman.,0.29473472,A couple of women standing next to each other.,0.28538054,A couple of women standing next to each other.,0.28538054,Two women standing next to each other with one talking on a cell phone.,0.27465308,Two women standing next to each other in front of a camera.,0.27522245,A woman standing next to a woman in a suit.,0.28374833,A couple of women standing next to each other.,0.28538054,A couple of women standing next to each other.,0.28538054,Two women are hugging while one holds a cell phone.,0.29277593,politician greets a supporter after she spoke at a campaign event for politician.,0.2959221,politician greets politician as she greets supporters during a campaign event.,0.29811656,politician greets person during a campaign event.,0.2755274,politician shakes hands with politician during a campaign event.,0.2819163,politician greets a supporter during a campaign event.,0.29182756,politician greets politician after her speech.,0.2920161,politician greets person at a campaign event.,0.26768082,"politician and her daughter, greet supporters as she arrives.",0.2737962,politician greets a young supporter during a campaign event.,0.26042888,"politician and her daughter, shake hands during a campaign event.",0.31262407
DownloadConceptualCaptions/validation/14709_904553582,the silver colored faucet of the sink in the bathroom where the water comes out,A bathroom sink with a toothbrush and toothpaste on it.,0.29427516,"A sink with a toothbrush, toothpaste and toothpaste holder.",0.31802267,A sink with a toothbrush in a glass cup.,0.29910004,A sink that has a toothbrush and toothpaste in it.,0.30827546,A white sink with a toothbrush and toothpaste on it.,0.31288788,"A sink with a toothbrush, soap and toothpaste on it.",0.30675113,A glass cup sitting on top of a sink.,0.27344584,A sink with a toothbrush and toothpaste on it.,0.30723298,A small sink with a toothbrush and toothpaste on it.,0.3149691,A white sink sitting next to a bathroom mirror.,0.2725627,young woman washing her hands in the bathroom.,0.2508544,a young woman is washing her hands in the bathroom sink.,0.26745895,the man in the bathroom sinks the sink.,0.25645882,a man is filling a glass cup in the bathroom.,0.25108588,young woman filling a glass of water in the bathroom.,0.26834828,the man cleans the sink with a toothbrush.,0.28914994,young woman in the bathroom is brushing her teeth.,0.26367453,a woman is washing her hands in the bathroom.,0.25533342,a woman opens a window and cleans her hands in the bathroom.,0.2679545,the woman is washing her hands in the bathroom.,0.24264282
DownloadConceptualCaptions/validation/7364_1842825882,snowboarder coming down on an empty snow - covered hill in mountains,A person on a snowboard on a snowy hill.,0.30453598,A person is riding a snowboard down a hill.,0.31182984,A man riding a snowboard down a snow covered slope.,0.29984263,A person is snowboarding down a hill.,0.3129867,A person riding a snowboard down a snow covered slope.,0.30970883,A man riding a snowboard down a snow covered slope.,0.29984263,A person on a snowboard going down a hill.,0.31361055,A man riding a snowboard down a snow covered slope.,0.29984263,A person is riding a snowboard down a hill.,0.31182984,A person on a snowboard riding down a hill.,0.3161143,"a snowboarder jumps, spins in mid air before landing successfully on the slope, various angles.",0.3120522,"a skier performs a jump while snowboarding down a slope, lands successfully on snow.",0.3105356,"a snowboarder jumps, spins in mid air before landing successfully on the slope, pan shot.",0.3090036,"a skier jumps, spins in mid air before landing successfully on the slope, various angles.",0.30656335,"a snowboarder jumps, spins in mid air before landing successfully on the slope.",0.3103193,"a snowboarder jumps, spins in mid air before landing successfully on the slope.",0.3103193,"a skier jumps from a ramp, spins in mid air before landing successfully on the slope.",0.30060205,"a snowboarder jumps, spins in mid air before landing successfully on the slope, various angles.",0.3120522,"a young man snowboarding down a hill, pan shot.",0.31811026,"a young man snowboarder jumps, spins in the air before landing successfully on the slope, pan shot.",0.30096042
DownloadConceptualCaptions/validation/4175_2921974595,happy businesswoman laughing with a clock,A woman sitting on a bench with a clock in front of her face.,0.29271924,A woman with a clock in her lap sitting in front of her face.,0.2956326,A woman sitting in front of a clock on a wall.,0.30572027,A woman sitting in a chair with a clock in her lap.,0.2761972,A woman in a white dress and a black clock.,0.29219693,A woman sitting in front of a clock with her hands behind her head.,0.310192,A woman sitting in front of a clock smiling.,0.33427376,A woman sitting in a chair with her hands in her pockets.,0.20470095,A woman is sitting with her hands behind her head and smiling.,0.23140563,A woman in a black suit with a clock on her lap.,0.28625777,happy young businesswoman holding a clock isolated on white background photo.,0.33638626,happy businesswoman holding a clock over white background photo.,0.34338284,portrait of a happy business woman holding a clock isolated on white background photo.,0.3431118,a young woman with a clock.,0.27951607,woman holding a clock over white background photo.,0.32983947,portrait of a happy young businesswoman holding a clock.,0.31409866,young business woman holding a clock and looking at camera isolated on white background.,0.3408298,young business woman holding a clock isolated on white background photo.,0.33161885,woman with a clock on her head.,0.2805464,a young businesswoman holding a clock and smiling.,0.32825032
DownloadConceptualCaptions/validation/10780_828097347,"digital number 0 to 9 the with 2017 changing to center , new year concept .",A digital clock displays the time in four different ways.,0.3218441,A digital clock displays the time in the bottom right corner.,0.31748867,A digital clock showing the time in a three-way split.,0.3281698,A digital clock showing the time in three different ways.,0.33292675,A digital clock displaying the time in four different languages.,0.33428878,A digital clock displays the time as 3:55.,0.3143232,A clock showing the time of the next five minutes.,0.30163252,A digital clock with numbers for the number of meters.,0.3336336,A digital clock with numbers on it.,0.3126734,A digital clock displaying the time in five different languages.,0.32926357,set of digital numbers in the form of a clock.,0.3321631,set of digital numbers on a white background.,0.3218866,digital digital numbers set on a transparent background.,0.33961207,set of digital numbers on a transparent background.,0.34646693,a set of digital numbers.,0.31404164,"set of digital numbers, decimal.",0.30613956,set of digital numbers on a white background.,0.3218866,set of digital numbers on a transparent background.,0.34646693,set of digital numbers on a white background.,0.3218866,set of digital numbers on a white background.,0.3218866
DownloadConceptualCaptions/validation/12372_3243744474,moved out : the family currently living at the property have had to abandon their home during the search,A group of police officers standing next to a building.,0.29907247,A group of police officers standing outside a house.,0.3416626,A police officer standing behind a fence and a woman in a blue dress standing next to a police officer.,0.30424628,Two men in police uniforms standing outside a house.,0.3152608,A group of police officers standing in front of a house.,0.33808643,A police officer standing in front of a house.,0.32069087,A police officer standing next to a woman holding a bat.,0.27568957,A group of police officers standing in front of a house.,0.33808643,A group of police officers standing on the side of a brick building.,0.30013067,A group of police officers standing outside of a house.,0.33282757,police outside a house in the village.,0.3148923,police officers outside the house.,0.29411215,police outside the house where the couple lived.,0.30172336,police outside the home of person.,0.30291206,police were called to the house.,0.290897,police officers stand outside the house where person lived.,0.3228378,police outside the home of people.,0.319133,police outside a property in the village.,0.3211789,police officers outside the home of person.,0.3131994,police outside the house of person.,0.29586133
DownloadConceptualCaptions/validation/8605_4233071761,"image may contain : person , on stage , playing a musical instrument and indoor",A group of people playing a variety of instruments.,0.27321348,A group of people that are sitting on a stage.,0.21768022,A man in a suit playing a piano in a room.,0.23811254,A man with a band is playing a keyboard.,0.23686638,A group of men sitting around a piano playing instruments.,0.24385703,A man in a suit and tie playing a musical instrument.,0.25461453,A group of people playing instruments in a room.,0.28498673,A man playing a piano in front of a group of people.,0.25105613,A group of people that are playing instruments.,0.2766688,A group of people that are playing instruments.,0.2766688,person playing the saxophone for the first time.,0.2723538,the band played a song in front of the stage.,0.23997578,person plays a saxophone for the first time.,0.25736606,"person, a jazz musician, played a few of his songs on wednesday night.",0.29982477,person playing the saxophone in the pub.,0.26965755,person plays his saxophone on the stage.,0.27082333,person playing the saxophone at the event.,0.278692,musicians from the band perform.,0.26893315,person playing a saxophone with his band.,0.28440875,person playing the saxophone and playing the saxophone for the first time.,0.28084597
DownloadConceptualCaptions/validation/1594_1890416725,"for first standalone restaurant in the capital , parts and industry pays homage to the chef 's multicultural heritage and personal style .",A room with many different types of bottles on display.,0.24021003,A room with several tables and several chandeliers.,0.22306311,A room with a long table and several shelves filled with wine glasses.,0.28393146,A room with a long counter filled with wine glasses.,0.2829907,"A restaurant with tables, chairs, and shelves filled with wine.",0.30728483,A restaurant with many chairs and bar stools.,0.26188502,A room filled with tables and chairs and a bar.,0.2702661,A room filled with lots of furniture and a ceiling fan.,0.2089015,A dining room filled with lots of white tables.,0.24664827,A large room with several tables and chairs.,0.21481386,the interior of the restaurant.,0.24703246,"a city is a-bedroom home, with bedrooms and bathrooms.",0.18845269,person has created a new restaurant that's a modern take on traditional restaurants.,0.28689277,this is the kind of space you would find in a bar.,0.25654018,the bar in the dining room.,0.26411888,this bar and restaurant is full of charm.,0.2757847,the bar and dining room of person.,0.2541658,a touch of retro meets rustic.,0.2437268,the bar is in the same building as the restaurant.,0.24408236,the bar is designed by person.,0.2576508
DownloadConceptualCaptions/validation/1959_4257996879,the statue of politician wearing a red and sports team,A statue of a man riding a horse in a park.,0.31121477,A horse is standing on a grassy hill.,0.26346692,A person riding a horse next to a statue of a man.,0.3013765,A statue of a man riding a horse in a park.,0.31121477,A person on a horse in front of a statue.,0.30452082,A horse is standing on a pedestal in a park.,0.29986843,A horse statue stands in the middle of a park.,0.28029054,A horse stands in front of a statue of a man on a horse.,0.30615628,A statue of a man riding a horse in front of a city.,0.3424156,A statue of a man riding a horse near a city.,0.31194592,statue of politician in the background.,0.25477844,statue of military commander in the background.,0.2747574,the statue of military commander is seen.,0.2822504,statue of politician in front.,0.25651112,statue of military commander with the skyline in the background.,0.3339209,statue of politician on a horse.,0.28447175,statue of politician and the city.,0.2888357,statue of military commander in the background.,0.2747574,statue of military commander on the pedestal.,0.28760827,statue of politician in front.,0.25651112
DownloadConceptualCaptions/validation/11309_1614842015,man giving a present to his girlfriend on the bed,A man and woman are cutting up a cake.,0.31014273,A man and woman sitting on a bed feeding each other cake.,0.3572157,A couple of people that are eating some food.,0.2888968,A man and woman are sitting in bed with a plate of food.,0.36715245,A man and woman are cutting into a cake.,0.31397176,A man and woman are cutting into a cake.,0.31397176,A man and woman are cutting up a cake.,0.31014273,A woman and man are eating a slice of cake.,0.3442906,A man and woman are eating a meal together.,0.31851444,A man and a woman cutting into a chocolate cake.,0.31205127,man giving a present to his girlfriend.,0.31164873,couple eating breakfast on bed and looking at each other.,0.34156853,young couple eating sushi in the bed.,0.36433032,couple sitting on the bed and eating.,0.36173564,man showing a heart shaped present to his girlfriend.,0.30698222,man giving a present to his girlfriend.,0.31164873,young couple sitting on the bed and eating a bowl of salad.,0.39367998,young couple in love eating a meal together.,0.33614752,man giving a present to his girlfriend.,0.31164873,couple sitting on the bed and eating pizza.,0.36217636
DownloadConceptualCaptions/validation/5034_638905592,wide trailer used to collect turf from the bog on the road with bags of turf,A truck is hauling a huge amount of gravel.,0.28070554,A truck with a large load on the back driving down a dirt road.,0.303002,A truck is hauling a large amount of gravel.,0.28821218,A truck driving down a dirt road near a field.,0.29930252,A truck on a road with a large amount of gravel.,0.30748433,A truck on a dirt road in the country                             .,0.28553435,A truck is hauling a large amount of garbage.,0.27132058,A truck driving down a road near a field of flowers.,0.2935449,A truck with a huge pile of rocks in the back.,0.26190817,A truck on a flat road with a large pile of gravel.,0.3061027,the road running along the coast.,0.2437434,a truck and a van traveling along a country road.,0.29992124,a truck hauling a load of hay.,0.2744103,a truck on the road.,0.30617332,a truck on a country road.,0.30858707,truck on a country road.,0.29677418,a truck traveling along a road.,0.3013533,a truck driving along a country road.,0.31276006,a truck travelling along a country road.,0.3136217,a truck travelling along a country road.,0.3136217
DownloadConceptualCaptions/validation/460_3087110811,"singer and songwriter , sings at the house",A beautiful woman in a black blouse and blouse.,0.25008157,A woman with a black blouse and a turquoise tie.,0.21337408,A woman in a black blouse standing in front of a keyboard.,0.24772581,A woman in a black blouse and a turquoise tie.,0.21739683,A girl wearing a black blouse and a black tie.,0.25450882,A girl in a black dress with a silver ear piece.,0.25342143,A woman wearing a black jacket and a black blouse.,0.22896779,A woman in black blouse in front of a wall.,0.22087094,A woman wearing a blouse and a black dress shirt.,0.21438278,A girl in a black blouse is wearing a black jacket.,0.25444448,a female singer performing on stage with a black background.,0.28150564,"singer, lead singer of the band performs.",0.2465058,pop artist performing on stage.,0.26508418,pop artist performing on stage.,0.26508418,artist performing on stage at the concert.,0.2517314,artist performs on stage at festival.,0.25396347,"singer, singer songwriter and pop artist performs.",0.26415488,"the singer, songwriter and pop artist performs on stage.",0.26685572,person performs on stage at festival.,0.24782991,pop artist performing on the tv show.,0.25361356
DownloadConceptualCaptions/validation/1326_634924176,illustration of a girl in the park,A little girl holding a colorful kite in a field.,0.33975565,A young girl is holding a colorful kite.,0.3144936,A small child holding a colorful kite over her head.,0.33073354,A small girl holding a colorful kite with a drawing of a woman.,0.31204706,A little girl with a colorful kite on a field.,0.33660477,A girl holding a kite with a picture of a man and dog on it.,0.29814863,A girl in a red shirt holding a kite.,0.33460465,A little girl playing with a colorful kite.,0.32829154,A little girl holding a colorful kite in her hands.,0.32307667,A young girl holding a colorful kite in her hands.,0.31400606,little girl playing in the grass.,0.27030012,illustration of a boy playing in the grass.,0.29980642,cute girl playing with a kite in the park illustration.,0.3599909,illustration of a boy playing in the grass.,0.29980642,illustration of a girl playing with a kite.,0.35287815,illustration of a girl playing with an umbrella.,0.35684,little boy playing in the park.,0.27353454,little girl flying a kite in the park.,0.32745117,boy with an umbrella in the park illustration.,0.34658265,boy playing with a kite.,0.32982674
DownloadConceptualCaptions/validation/15193_826506434,selection of beer bottles next to pumps on bar of pub it has a brewery attached,A bar with several different types of beer on it.,0.3046083,A row of beer bottles on a bar.,0.28380704,A bar with many bottles of liquor on the counter.,0.2506619,A bar with several bottles of beer and beer glasses.,0.28303716,A row of different kinds of beer on a bar.,0.3147142,A bar filled with lots of different types of beers.,0.29362333,A bar with several different types of beer.,0.30770087,A row of beer bottles sitting on top of a bar.,0.27560893,A bar with several bottles of beer and many bottles of wine.,0.28718278,A row of beer bottles on a bar.,0.28380704,beer bottles in a pub.,0.29860494,bottles of beer on display in a pub.,0.30492178,a selection of beer bottles on a bar.,0.3218497,a selection of beers on display.,0.31478912,a selection of beers on display.,0.31478912,bottles of beer on a bar.,0.29050893,"the pub, on the seafront.",0.25074154,a selection of beers on display in a pub.,0.3270682,bottles of beer in a pub.,0.30244824,bottles of beer on a shelf.,0.2696192
DownloadConceptualCaptions/validation/7817_807102448,in this photo taken the sun rises behind wind turbines .,A windmill with wind turbines in the background.,0.27910775,Two wind turbines in a field with a windmill in the background.,0.2797412,"two wind mills in a windy field near a city   
                       .",0.26821807,Two wind turbines sitting on top of a wind farm.,0.27635348,two wind turbines on a windy day with clouds in the background                         .,0.25494343,The sun shining through a wind farm into the wind.,0.2685015,A wind farm with a single windmill in the background.,0.27406543,A windmill with windmills in the background and a cloudy sky.,0.24357142,The sun is shining on a wind farm.,0.27640408,A group of wind turbines sitting on top of a wind farm.,0.2763135,a wind turbine at sunset.,0.30286092,wind turbines in the sunset.,0.29786572,wind turbines in the morning light.,0.2891003,"wind turbines at sunset, photographed from the trail.",0.28931808,wind turbines on a farm.,0.26204166,wind turbines at sunset on the prairie.,0.29289222,"wind turbines at sunset, seen.",0.2990384,wind turbines in the sunset.,0.29786572,a wind turbine on a field.,0.27169156,wind turbines in the sunset.,0.29786572
DownloadConceptualCaptions/validation/4684_924633695,festive shoes with velvet and glitter for the holidays .,"A woman's legs in a tan, white, and pink shoe.",0.29116186,A woman's legs are shown with a pair of high heels.,0.2703066,A woman is holding a pair of pink slippers.,0.26060218,A woman is wearing a pair of high heels.,0.27753633,A woman is wearing high heels and is leaning against a wall.,0.25901788,A woman's feet with a pair of red heels.,0.2725163,A woman's feet are shown next to a pair of shoes.,0.28566948,A woman's feet with her pink shoe on.,0.29043818,A woman's feet are shown with a pair of shoes.,0.27947152,A woman is sitting on a rug with her feet up on a table.,0.26004508,a pair of wedge - shaped shoes with a tiny heel.,0.28887343,leather sandals with a heel.,0.2859221,the shoes are designed to give you the feel of a shoe.,0.28340948,"the shoe's classic silhouette is enhanced by the heel, which is crafted from a soft, stretchy heel.",0.30390882,a pair of sneakers with a simple white shoe.,0.24050428,person : the shoe of my dreams.,0.2723263,"the range is designed to fit women, but it's a great choice for a younger woman.",0.2763914,person in a shoe and heels.,0.26657414,a pair of white heels with black leather.,0.27076137,these shoes are just the right amount of comfort for your feet.,0.28781283
DownloadConceptualCaptions/validation/7023_3918640825,people in interest from composition .,A couple of women standing next to each other.,0.20084777,Two people are dancing in an old fashion performance.,0.27104902,A couple of people that are dancing in a room.,0.2212708,Two women standing on a stage while holding umbrellas.,0.27073503,A man and a woman standing in front of a stage.,0.24965878,A woman standing next to a man in a hat.,0.23032719,Two women performing a dance on stage at a carnival.,0.24660406,A man and woman dancing on a stage.,0.2937126,A man and a woman are dancing on stage.,0.28276625,A woman standing on a man's shoulders holding an umbrella.,0.24482977,theatre actor as person and actor as person.,0.24149065,"theatre actor, theater actor and person.",0.23453149,person in production of opera.,0.24691913,person as person and actor as person in production of speculative fiction book.,0.1824525,person as person and actor as person.,0.2129411,"person, who is nominated for award category, is on the red carpet for her performance in the play.",0.2180598,"person, left, and person are shown in a scene from musical comedy film.",0.24183854,actor and person as person in ballet.,0.28805006,person and the city of a ballet.,0.25294077,a scene from the production of play.,0.2307167
DownloadConceptualCaptions/validation/12974_668709494,close - up of a girl calling a taxi,A woman in a red hat and a red hat.,0.2760977,A woman with a hat and a cell phone.,0.27879155,A woman is wearing a hat and smiling.,0.24605757,A woman in a red hat and a red cap looking at the sky.,0.3007231,A woman in a hat and glasses is talking on her cell phone.,0.2612942,A woman with a red hat and a white umbrella.,0.2636019,A woman in a red hat and a red hat.,0.2760977,A woman with a hat and glasses on looking at a cellphone.,0.27235058,A woman with a red hat and a black jacket on.,0.28419557,A woman with a red hat and glasses.,0.27178025,girl in a red cap looks at the camera.,0.28580725,portrait of young woman in the city.,0.2833994,"a young woman in a winter hat and with a hat, stands near the modern building and looking at the camera.",0.3131429,girl in a red hat and sunglasses is walking through the city and looking around.,0.3011365,"portrait of a beautiful girl in a hat, outdoors.",0.26754293,girl with long brown hair in a hat is walking on the street.,0.27223998,young woman with hat walking through the city.,0.29782474,girl walking on the street in the city.,0.2596849,girl with long hair wearing a hat and scarf in front of a large modern building.,0.31842786,portrait of young beautiful woman in a red coat walking through the city street.,0.2918098
DownloadConceptualCaptions/validation/13804_1912116679,3d digital render of an old human sitting and smiling skeleton isolated on white background,A skeleton laying on a bench with a skull.,0.2947213,A skeleton laying on a bench with a skull in its lap.,0.30551752,A skeleton laying on a bench in a room.,0.3011901,A skeleton laying on a bed in a room.,0.28791577,A skeleton laying on a table in a black and white photo.,0.29457346,A skeleton laying on top of a green bench.,0.2899446,A skeleton laying on a black and white floor.,0.2961091,A skeleton laying on a bench in the middle of a road.,0.2788909,A skeleton laying on a bed in a garage.,0.2753743,A skeleton laying on top of a bed next to a vase.,0.30243856,3d digital render of a human skeleton doing sport isolated on white background.,0.33779126,3d digital render of a human skeleton sitting in a chair isolated on white background.,0.3392853,3d rendering of a human skeleton laying down on a white background.,0.3420033,3d digital render of a human skeleton laying down isolated on white background.,0.3566713,3d digital render of a human skeleton laying down isolated on white background.,0.3566713,3d digital render of a human skeleton sitting in a chair isolated on white background.,0.3392853,3d digital render of a human skeleton laying down isolated on white background.,0.3566713,3d digital render of a human skeleton laying down isolated on white background.,0.3566713,3d digital render of a human skeleton doing push ups isolated on white background.,0.3377994,3d rendering of a human skeleton.,0.28810766
